match_id,over_number,Batsman_team,Batsman_name,batting_style,Bowler_team,Bowler_name,Bowling_style,Run_scored,Wicket_type,Wicket,Extras,Extra,Shot_area,Ball_line,Ball_length
3,12,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Rishad Hossain","right arm spin",0,NULL,0,NULL,0,"off side","Outside Off","Good Length"
3,12,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Rishad Hossain","right arm spin",0,NULL,0,NULL,0,miss,"Outside Off","Good Length"
3,12,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Kinchit Shah","Right arm spin",4,NULL,0,NULL,0,"third man",In-wicket,"Full Length"
3,12,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Kinchit Shah","Right arm spin",1,NULL,0,NULL,0,"leg side","Leg Stump","Good Length"
3,12,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Kinchit Shah","Right arm spin",1,NULL,0,NULL,0,"leg side","Outside Off","Short Length"
3,12,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Kinchit Shah","Right arm spin",1,NULL,0,NULL,0,"off side","Outside Off","Short Length"
3,12,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Kinchit Shah","Right arm spin",2,NULL,0,NULL,0,"leg side",In-wicket,"Short Length"
3,12,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Kinchit Shah","Right arm spin",2,NULL,0,NULL,0,"off side",In-wicket,"Short Length"
3,13,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Tanzim Hasan Sakib","Right arm Fast",0,NULL,0,NULL,0,"leg side","Leg Stump","Short Length"
3,13,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Tanzim Hasan Sakib","Right arm Fast",1,NULL,0,NULL,0,"off side","Outside Off","Good Length"
3,13,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Tanzim Hasan Sakib","Right arm Fast",2,NULL,0,NULL,0,"off side","Outside Off","Good Length"
3,13,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Tanzim Hasan Sakib","Right arm Fast",6,NULL,0,NULL,0,"leg side","Leg Stump","Short Length"
3,13,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Tanzim Hasan Sakib","Right arm Fast",1,NULL,0,NULL,0,"third man","Outside Off","Short Length"
3,13,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Tanzim Hasan Sakib","Right arm Fast",1,NULL,0,NULL,0,"long on","Leg Stump","Good Length"
3,13,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ayush Shukla","Right arm fast",1,NULL,0,NULL,0,"leg side",In-wicket,"Good Length"
3,13,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ayush Shukla","Right arm fast",1,NULL,0,NULL,0,"off side","Outside Off","Good Length"
3,13,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ayush Shukla","Right arm fast",4,NULL,0,NULL,0,"third man","Outside Off","Short Length"
3,13,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ayush Shukla","Right arm fast",4,NULL,0,NULL,0,"third man","Outside Off","Short Length"
3,13,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ayush Shukla","Right arm fast",1,NULL,0,NULL,0,"third man","Outside Off","Short Length"
3,13,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ayush Shukla","Right arm fast",1,NULL,0,NULL,0,"off side","Outside Off","Short Length"
3,14,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mahedi Hasan","Right arm spin",1,NULL,0,NULL,0,"leg side","Leg Stump","Full Length"
3,14,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Mahedi Hasan","Right arm spin",1,NULL,0,NULL,0,"leg side",In-wicket,"Full Length"
3,14,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mahedi Hasan","Right arm spin",2,NULL,0,NULL,0,"off side","Outside Off","Short Length"
3,14,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mahedi Hasan","Right arm spin",1,NULL,0,NULL,0,"long on","Outside Off","Good Length"
3,14,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Mahedi Hasan","Right arm spin",6,NULL,0,NULL,0,"long on","Outside Off","Good Length"
3,14,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Mahedi Hasan","Right arm spin",1,NULL,0,NULL,0,"leg side","Outside Off","Good Length"
3,14,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",1,NULL,0,NULL,0,"off side","Outside Off","Good Length"
3,14,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",4,NULL,0,NULL,0,"off side","Outside Off","Full Length"
3,14,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",1,NULL,0,NULL,0,"off side","Outside Off","Full Length"
3,14,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",1,NULL,0,NULL,0,"off side","Outside Off","Short Length"
3,14,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",1,NULL,0,NULL,0,"long on","Outside Off","Short Length"
3,14,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",2,NULL,0,NULL,0,"leg side","Outside Off","Short Length"
3,15,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",1,NULL,0,NULL,0,"off side","Outside Off","Short Length"
3,15,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",2,NULL,0,NULL,0,"off side","Outside Off","Full Length"
3,15,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",1,NULL,0,NULL,0,"leg side",In-wicket,"Short Length"
3,15,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",0,NULL,0,wide,1,miss,"Leg Stump",Yorker
3,15,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",1,NULL,0,NULL,0,"off side","Outside Off","Good Length"
3,15,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",0,NULL,0,NULL,0,"leg side","Leg Stump","Short Length"
3,15,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",0,NULL,0,NULL,0,miss,"Outside Off","Good Length"
3,15,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Yasim Murtaza","left arm spin",6,NULL,0,NULL,0,"leg side",In-wicket,"Good Length"
3,15,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Yasim Murtaza","left arm spin",2,NULL,0,NULL,0,"leg side","Wide Line","Short Length"
3,15,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Yasim Murtaza","left arm spin",2,NULL,0,NULL,0,"off side","Outside Off","Short Length"
3,15,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Yasim Murtaza","left arm spin",4,NULL,0,NULL,0,"off side","Wide Line","Short Length"
3,15,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Yasim Murtaza","left arm spin",1,NULL,0,NULL,0,"leg side","Leg Stump","Short Length"
3,16,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",1,NULL,0,NULL,0,"leg side",In-wicket,"Good Length"
3,16,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",4,NULL,0,NULL,0,"third man","Outside Off",Yorker
3,16,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",1,NULL,0,NULL,0,"long on",In-wicket,"Good Length"
3,16,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",0,NULL,0,NULL,0,"off side","Outside Off",Yorker
3,16,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",4,NULL,0,NULL,0,"long on","Outside Off","Short Length"
3,16,"Hong Kong","Yasim Murtaza","left hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",0,NULL,0,NULL,0,miss,"Outside Off","Short Length"
3,16,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Yasim Murtaza","left arm spin",1,NULL,0,NULL,0,"leg side","Outside Off","Good Length"
3,16,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",0,NULL,0,NULL,0,miss,"Outside Off","Good Length"
3,16,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",1,NULL,0,NULL,0,"leg side","Outside Off","Short Length"
3,16,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",1,NULL,0,NULL,0,"long on","Outside Off","Full Length"
3,16,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",1,NULL,0,NULL,0,"leg side",In-wicket,"Good Length"
3,16,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",1,NULL,0,NULL,0,"long on","Outside Off","Short Length"
3,16,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ehsan Khan","Right arm spin",0,NULL,0,NULL,0,miss,"Leg Stump","Full Length"
3,17,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",0,NULL,0,NULL,0,"off side","Outside Off","Good Length"
3,17,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",1,NULL,0,NULL,0,"long on","Leg Stump","Good Length"
3,17,"Hong Kong","Aizaz Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",1,NULL,0,NULL,0,"leg side","Leg Stump","Good Length"
3,17,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",1,NULL,0,NULL,0,"off side","Leg Stump","Good Length"
3,17,"Hong Kong","Aizaz Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",0,NULL,0,"Leg Bye",1,"leg side",In-wicket,"Short Length"
3,17,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Mustafizur Rahman","Left arm Fast",4,NULL,0,NULL,0,"off side","Outside Off","Good Length"
3,17,Bangladesh,"Litton Das","Right hand Bat","Hong Kong","Ateeq Iqbal","Right arm fast",0,Bowled,1,NULL,0,miss,"Outside Off","Full Length"
3,17,Bangladesh,"Jaker Ali","Right hand Bat","Hong Kong","Ateeq Iqbal","Right arm fast",0,NULL,0,"Leg Bye",1,"fine leg","Leg Stump","Short Length"
3,17,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ateeq Iqbal","Right arm fast",0,NULL,0,NULL,0,"long off","Outside Off","Short Length"
3,17,Bangladesh,"Towhid Hridoy","Right hand Bat","Hong Kong","Ateeq Iqbal","Right arm fast",1,NULL,0,NULL,0,"leg side",In-wicket,"Good Length"
3,18,"Hong Kong","Aizaz Khan","Right hand Bat",Bangladesh,"Rishad Hossain","right arm spin",1,NULL,0,NULL,0,"leg side",In-wicket,"Good Length"
3,18,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Rishad Hossain","right arm spin",6,NULL,0,NULL,0,"long off","Outside Off","Good Length"
3,18,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Rishad Hossain","right arm spin",1,NULL,0,NULL,0,"long on",In-wicket,"Good Length"
3,18,"Hong Kong","Aizaz Khan","Right hand Bat",Bangladesh,"Rishad Hossain","right arm spin",1,NULL,0,NULL,0,"off side","Outside Off","Good Length"
3,18,"Hong Kong","Nizakat Khan","Right hand Bat",Bangladesh,"Rishad Hossain","right arm spin",0,Caught,1,NULL,0,"long on",In-wicket,"Good Length"
3,18,"Hong Kong","Kinchit Shah","left hand Bat",Bangladesh,"Rishad Hossain","right arm spin",0,LBW,1,NULL,0,miss,In-wicket,"Good Length"
3,19,"Hong Kong","Aizaz Khan","Right hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",2,NULL,0,NULL,0,"leg side","Outside Off","Short Length"
3,19,"Hong Kong","Aizaz Khan","Right hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",0,Caught,1,NULL,0,"off side",In-wicket,"Good Length"
3,19,"Hong Kong","Ehsan Khan","Right hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",1,NULL,0,"No ball",1,"off side","Outside Off","Good Length"
3,19,"Hong Kong","Kalhan Challu","Right hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",1,NULL,0,NULL,0,"third man","Outside Off",Yorker
3,19,"Hong Kong","Ehsan Khan","Right hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",1,NULL,0,NULL,0,"long on",In-wicket,Yorker
3,19,"Hong Kong","Kalhan Challu","Right hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",2,NULL,0,NULL,0,"leg side","Outside Off","Good Length"
3,19,"Hong Kong","Kalhan Challu","Right hand Bat",Bangladesh,"Taskin Ahmed","Right arm Fast",1,NULL,0,NULL,0,"off side","Outside Off","Short Length"
4,0,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shah Faisal","left arm Fast",2,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
4,0,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,wide-2,1,Miss,"Wide Line","Short Length"
4,0,Pakistan,"Saim Ayub","Left hand Bat",Oman,"Shah Faisal","left arm Fast",0,lbw,1,NULL,0,miss,In-wicket,"Good Length"
4,0,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,wide,1,Miss,"Wide Line","Short Length"
4,0,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,Miss,"Outside Off","Good Length"
4,0,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,Miss,"Outside Off","Short Length"
4,0,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",4,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
4,0,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",1,NULL,0,NULL,0,"Long Off","Outside Off","Good Length"
4,0,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",0,NULL,0,NULL,0,"off side","Outside Off","Full Length"
4,0,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",0,NULL,0,NULL,0,"off side","Outside Off","Good Length"
4,0,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",0,NULL,0,"leg bye",1,"leg side","Outside Off",Yorker
4,0,Oman,"Jatinder Singh","Right hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",0,NULL,0,NULL,0,"off side","Outside Off","Full Length"
4,0,Oman,"Jatinder Singh","Right hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",1,NULL,0,NULL,0,"off side","Outside Off","Full Length"
4,0,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",0,NULL,0,NULL,0,miss,"Wide Line","Good Length"
4,1,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,NULL,0,Miss,"Outside Off","Short Length"
4,1,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",1,NULL,0,NULL,0,"Leg Side",In-wicket,"Good Length"
4,1,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
4,1,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
4,1,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
4,1,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",1,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
4,1,Oman,"Jatinder Singh","Right hand Bat",Pakistan,"Saim Ayub","right arm spin",0,bowled,1,NULL,0,miss,In-wicket,"Short Length"
4,1,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Saim Ayub","right arm spin",0,NULL,0,NULL,0,"leg side","Leg Stump","Short Length"
4,1,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Saim Ayub","right arm spin",3,NULL,0,NULL,0,"off side","Outside Off","Short Length"
4,1,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Saim Ayub","right arm spin",2,NULL,0,NULL,0,"leg side","Outside Off","Good Length"
4,1,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Saim Ayub","right arm spin",0,NULL,0,NULL,0,"third man","Outside Off","Short Length"
4,1,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Saim Ayub","right arm spin",0,NULL,0,NULL,0,miss,"Outside Off","Good Length"
4,2,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shah Faisal","left arm Fast",1,NULL,0,NULL,0,"Long Off",In-wicket,"Good Length"
4,2,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Leg Side",In-wicket,"Good Length"
4,2,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,Miss,"Outside Off","Short Length"
4,2,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",4,NULL,0,NULL,0,"Long Off","Outside Off","Short Length"
4,2,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",2,NULL,0,NULL,0,"Leg Side","Leg Stump","Full Length"
4,2,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shah Faisal","left arm Fast",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
4,2,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",4,NULL,0,NULL,0,"off side","Outside Off","Good Length"
4,2,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",0,NULL,0,wide,1,miss,"Wide Line","Short Length"
4,2,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",1,NULL,0,NULL,0,"long on",In-wicket,"Full Length"
4,2,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",6,NULL,0,NULL,0,"fine leg","Leg Stump","Short Length"
4,2,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",4,NULL,0,NULL,0,"off side","Leg Stump","Full Length"
4,2,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",1,NULL,0,NULL,0,"leg side","Leg Stump","Full Length"
4,2,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Shaheen Shah Afridi","Left arm Fast",0,NULL,0,NULL,0,"off side","Outside Off","Good Length"
4,3,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",1,NULL,0,NULL,0,"Long On","Leg Stump","Full Length"
4,3,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",0,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
4,3,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",1,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
4,3,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",3,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
4,3,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",1,NULL,0,NULL,0,"Long On","Leg Stump","Full Length"
4,3,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Shakeel Ahmed","Left arm spin",2,NULL,0,NULL,0,"Long Off","Outside Off","Short Length"
4,3,Oman,"Aamir Kaleem","Left hand Bat",Pakistan,"Saim Ayub","right arm spin",0,lbw,1,NULL,0,miss,In-wicket,"Good Length"
4,3,Oman,"Mohammad Nadeem","Right hand Bat",Pakistan,"Saim Ayub","right arm spin",0,NULL,0,NULL,0,"off side","Outside Off","Full Length"
4,3,Oman,"Mohammad Nadeem","Right hand Bat",Pakistan,"Saim Ayub","right arm spin",1,NULL,0,NULL,0,"off side",In-wicket,"Full Length"
4,3,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Saim Ayub","right arm spin",2,NULL,0,NULL,0,"long on","Outside Off","Short Length"
4,3,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Saim Ayub","right arm spin",0,NULL,0,NULL,0,"off side","Outside Off","Full Length"
4,3,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Saim Ayub","right arm spin",0,NULL,0,NULL,0,"off side",In-wicket,"Full Length"
4,4,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",0,NULL,0,NULL,0,Miss,"Outside Off","Short Length"
4,4,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",1,NULL,0,NULL,0,"Long On","Leg Stump","Full Length"
4,4,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",1,NULL,0,NULL,0,"Long Off",In-wicket,"Full Length"
4,4,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",0,NULL,0,NULL,0,Miss,"Outside Off","Full Length"
4,4,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",1,NULL,0,NULL,0,"Leg Side","Outside Off","Full Length"
4,4,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",1,NULL,0,NULL,0,"Off Side","Outside Off","Short Length"
4,4,Oman,"Mohammad Nadeem","Right hand Bat",Pakistan,"Abrar Ahmed","Right arm spin",1,NULL,0,NULL,0,"leg side",In-wicket,"Full Length"
4,4,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Abrar Ahmed","Right arm spin",4,NULL,0,NULL,0,"off side","Outside Off","Short Length"
4,4,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Abrar Ahmed","Right arm spin",0,NULL,0,NULL,0,"leg side",In-wicket,"Full Length"
4,4,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Abrar Ahmed","Right arm spin",0,NULL,0,NULL,0,"off side",In-wicket,"Full Length"
4,4,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Abrar Ahmed","Right arm spin",0,NULL,0,NULL,0,"off side",In-wicket,"Good Length"
4,4,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Abrar Ahmed","Right arm spin",0,NULL,0,NULL,0,"off side","Outside Off","Short Length"
4,5,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Aamir Kaleem","Left arm spin",0,NULL,0,NULL,0,"Off Side","Leg Stump","Short Length"
4,5,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Aamir Kaleem","Left arm spin",4,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
4,5,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Aamir Kaleem","Left arm spin",1,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
4,5,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Aamir Kaleem","Left arm spin",6,NULL,0,NULL,0,"Leg Side","Outside Off","Good Length"
4,5,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Aamir Kaleem","Left arm spin",4,NULL,0,NULL,0,"Off Side","Outside Off","Full Length"
4,5,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Aamir Kaleem","Left arm spin",1,NULL,0,NULL,0,"Off Side",In-wicket,"Good Length"
4,5,Oman,"Mohammad Nadeem","Right hand Bat",Pakistan,"Mohammad Nawaz","Left arm spin",0,NULL,0,NULL,0,"off side",In-wicket,"Good Length"
4,5,Oman,"Mohammad Nadeem","Right hand Bat",Pakistan,"Mohammad Nawaz","Left arm spin",1,NULL,0,NULL,0,"leg side","Leg Stump","Short Length"
4,5,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Mohammad Nawaz","Left arm spin",6,NULL,0,NULL,0,"leg side","Leg Stump","Full Length"
4,5,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Mohammad Nawaz","Left arm spin",0,NULL,0,NULL,0,"leg side","Leg Stump","Good Length"
4,5,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Mohammad Nawaz","Left arm spin",0,NULL,0,NULL,0,"off side","Outside Off","Short Length"
4,5,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Mohammad Nawaz","Left arm spin",1,NULL,0,NULL,0,"long on",In-wicket,"Short Length"
4,6,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",0,NULL,0,NULL,0,"Leg Side","Outside Off","Good Length"
4,6,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",4,NULL,0,NULL,0,"Leg Side","Outside Off","Short Length"
4,6,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",0,NULL,0,NULL,0,Miss,"Outside Off","Full Length"
4,6,Pakistan,"Mohammad Haris","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",1,NULL,0,NULL,0,"Off Side","Outside Off","Good Length"
4,6,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",2,NULL,0,NULL,0,"Long Off","Outside Off","Full Length"
4,6,Pakistan,"Sahibzada Farhan","Right hand Bat",Oman,"Mohammad Nadeem","Right arm fast",0,NULL,0,NULL,0,Miss,"Outside Off","Short Length"
4,6,Oman,"Hammad Mirza","Right hand Bat",Pakistan,"Sufiyan Muqeem","Left arm spin",1,NULL,0,NULL,0,"leg side",In-wicket,"Good Length"
4,6,Oman,"Mohammad Nadeem","Right hand Bat",Pakistan,"Sufiyan Muqeem","Left arm spin",0,NULL,0,NULL,0,"off side","Outside Off","Short Length"
4,6,Oman,"Mohammad Nadeem","Right hand Bat",Pakistan,"Sufiyan Muqeem","Left arm spin",0,Caught,1,NULL,0,"fine leg","Leg Stump","Short Length"
4,6,Oman,"Sufyan Mehmood","Left hand Bat",Pakistan,"Sufiyan Muqeem","Left arm spin",0,NULL,0,NULL,0,"off side",In-wicket,"Good Length"
4,6,Oman,"Sufyan Mehmood","Left hand Bat",Pakistan,"Sufiyan Muqeem","Left arm spin",0,NULL,0,NULL,0,"off side",In-wicket,"Full Length"
